,smiles,mp,db,db_index,train/test
19251,CC(C)(C)OC(=O)N1C2CCCCC2CC1C(O)=O,407.15,Enamine,10783,True
19255,CCN(CC)S(=O)(=O)C1=C(C)C=CC(=C1)C(O)=O,416.15,Enamine,2225,True
19256,OC(=O)C1CN(C(=O)C1)C1=CC2=C(CCC2)C=C1,453.15,Enamine,10887,True
19258,OC(=O)CNS(=O)(=O)C1=CNC2=C1C=CC=N2,547.15,Enamine,14185,True
19261,OC(=O)C1=CC2=C(OCCO2)C(Cl)=C1,525.15,Enamine,6336,True
19266,CN(C)S(=O)(=O)C1=C(Cl)N=C2C=CC=CN12,383.15,Enamine,19808,True
19268,CC(C)CN1C(S)=NN=C1CCC(N)=O,290.15,Enamine,8127,True
19269,O=C1NCCSC1CC1=CC=CC=C1,381.15,Enamine,20763,False
19270,CC1=CC=C(NC(=O)CC(N)=NO)C=C1,442.15,Enamine,1899,False
19272,CC1=C(C=CC=C1N)C(=O)N1CCSCC1,429.15,Enamine,16277,True
19273,OC(=O)C1=NN(C=C1)C1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,480.15,Enamine,20112,True
19277,CCN1CCN(CC1)C1=C(F)C=C(C=C1)C(C)=O,342.15,Enamine,2423,True
19279,COC1=C(OCC2=CC=C(Cl)C=C2)C=CC(=C1)C(O)=O,495.15,Enamine,1331,True
19280,NS(=O)(=O)CC1=C(Br)C=CC=C1,392.15,Enamine,21855,True
19281,CC1(C)CCC2=C(C1)SC(N)=C2C(N)=O,418.15,Enamine,4088,True
19285,C1CCC(NC1)C1=NC2=C(S1)C=CC=C2,474.15,Enamine,6813,True
19290,CC1=C(COC2=CC=CC=C2)C=C(O1)C(O)=O,413.15,Enamine,16158,True
19291,CCC1=NC=C(S1)C(O)=O,425.15,Enamine,15105,True
19293,C1CCC(NC1)C1=CNN=C1,388.15,Enamine,19392,True
19294,NNC(=S)N1CCOCC1,455.15,Enamine,8439,False
19296,COC(=O)C(=O)CC(=O)C1=C(F)C=CC=C1,355.15,Enamine,8335,True
19298,OC(=O)C1CC2=C(CN1S(=O)(=O)C1=CC=C(F)C=C1)C=CC=C2,373.15,Enamine,266,True
19299,OCCNC1=C(C=CC=C1)C(O)=O,416.15,Enamine,102,True
19300,COC1=CC2=C(NC=C2C(C)=O)C=C1,480.15,Enamine,19605,True
19301,CS(=O)(=O)NC1=CC(CC(O)=O)=CC=C1,430.15,Enamine,18219,True
19302,OC(=O)C1=CC=C(NC(=O)C=C)C=C1,520.15,Enamine,12754,True
19305,CC1=NC2=C(C(=CN2)C#N)C(C)=C1,590.15,Enamine,12257,True
19306,CCC1=CC=C(C=C1)C(C)=CC(O)=O,378.15,Enamine,20914,True
19309,CC1=C(C)C2=C(S1)N=CN(CCC(O)=O)C2=O,468.15,Enamine,10215,True
19310,CNC1=C(C=CC=N1)C#N,361.15,Enamine,13668,True
19313,CC(C)C1=CC(=CC=C1)S(N)(=O)=O,348.15,Enamine,5678,True
19316,OC1=C(C=CC=C1)S(=O)(=O)C(F)(F)F,321.15,Enamine,16748,True
19319,CC(Cl)C1=NC2=C(C(C)=C(C)S2)C(=O)N1,489.15,Enamine,2772,True
19320,NC1=NSC(=N1)N1CCCC1,518.15,Enamine,22078,True
19321,COC1=CC(=O)NC(NC(=O)CCl)=N1,463.15,Enamine,10575,True
19322,BrC1=C2NC(=O)C=CN2N=C1,623.15,Enamine,5128,True
19324,OC(=O)C1=NC(OC2=CC(Cl)=C(Cl)C=C2)=CC=C1,412.15,Enamine,5680,True
19326,CC1=NC=CN1C1=NC(F)=CC=C1,371.15,Enamine,4801,True
19328,NC1=CC=C(C=C1)C(=O)N1CCCCCC1,407.15,Enamine,13648,True
19331,NC1=CC=NN1CC1=CC=C(Br)S1,357.15,Enamine,6195,True
19333,OC(=O)CNC(=O)C1=CC2=C(CCC2)S1,481.15,Enamine,17066,True
19336,CN1NN=NC1=NCC=C,340.15,Enamine,20738,True
19338,CCCCN1N=NN=C1CCl,290.15,Enamine,8135,True
19342,NC1=NC(=CN=N1)C1=CC=C(F)C=C1,522.15,Enamine,14590,True
19347,OC(=O)C1=C(OC2=CC=C(F)C=C2)C=CC(Cl)=C1,376.15,Enamine,14841,True
19348,CN(C)C1=C(CCl)C(Cl)=NC=N1,338.15,Enamine,22043,True
19349,OC(=O)C1=C(F)C(OC(F)F)=CC=C1F,364.15,Enamine,5031,True
19350,NCC1=CC=C(C=C1)N1CCCC(C1)C(N)=O,443.15,Enamine,13838,True
19352,NS(=O)(=O)CC1=C(Br)C=C(Cl)C=C1,443.15,Enamine,6418,True
19357,CN1C(S)=NC2=C(C(C)=C(C)S2)C1=O,562.15,Enamine,2819,True
19359,FC1=CC=C(C=C2CC(=O)NC2=O)C=C1,483.15,Enamine,19909,True
19363,COC(=O)C(=CC1=CC(F)=CC=C1)C#N,381.15,Enamine,21275,True
19366,CCOC(=O)C1=C(N)OC(=N1)C1=CC=CC=C1,455.15,Enamine,5543,True
19368,OC(=O)CNS(=O)(=O)C1=CC(=CC=C1)C(F)(F)F,354.15,Enamine,2611,True
19370,FC1=C(F)C=C2C(=O)CCSC2=C1,367.15,Enamine,18916,False
19372,NC1=NN=C(CC2=CSC=C2)O1,425.15,Enamine,18761,True
19373,O=C1NC(=O)C2(CCC(=O)CC2)N1,473.15,Enamine,5899,True
19374,OC(=O)C1=C2C=CNC2=CC=C1,487.15,Enamine,12210,True
19376,FC1=C2C(NC=C2C=O)=CC=C1,443.15,Enamine,3246,True
19378,CN1CCN(CC1)C(=O)C1CNC2=C(O1)C=CC=C2,406.15,Enamine,12682,False
19379,CNC(=O)CCCl,337.15,Enamine,11046,True
19383,OCCNC1=CC=C(Br)C=C1,354.15,Enamine,4369,True
19391,CCC1=CC=C(C=C1)C1=NNN=N1,511.15,Enamine,8674,True
19392,CC(C)C1=NC=NC(O)=C1,405.15,Enamine,14475,True
19396,COC(=O)C1=C(F)C=CC=C1N,327.15,Enamine,17597,True
19397,CC1=CC(C(=O)CCl)=C(C)N1CC(N)=O,492.15,Enamine,8326,True
19398,O=CC1=C2OCOC2=CC=C1,308.15,Enamine,12506,True
19399,ClC1=NN=C(C=C1)N1C=CC=N1,416.15,Enamine,12277,True
19403,NC(CN1C=NC2=C1C=CC=C2)C1=CC=C(F)C=C1,360.15,Enamine,12642,True
19404,FC1=C(CC2=NN=C(S)O2)C=CC=C1,408.15,Enamine,17243,True
19405,CC1CCN(C(=O)CCl)C2=C(S1)C=CC=C2,399.15,Enamine,4896,True
19409,CC1=C(C)C(=O)NC(=N1)C1=CN=C(Cl)C=C1,537.15,Enamine,18232,True
19410,CS(=O)(=O)C1=CC=C(OCCCCC(O)=O)C=C1,399.15,Enamine,15387,True
19411,ClCC(=O)N1CCN(CC1)S(=O)(=O)C1=CC2=C(CCC2)C=C1,394.15,Enamine,8737,True
19413,NC1=CN(N=C1)C1=NC2=C(C=CC=C2)N=C1,443.15,Enamine,5911,True
19414,O=C1CNC(=O)N1C1CC1,418.15,Enamine,19412,True
19416,CNC(C)C1=C(C)N=C(S1)C1=CC=C(C)C=C1,351.15,Enamine,18460,True
19417,BrC1=CC(=CC=C1)N1C(=O)C2C3CC(C=C3)C2C1=O,466.15,Enamine,20140,True
19418,CN1C(=O)CC2=C1C=CC(=C2)C(C)=O,450.15,Enamine,12480,True
19422,CCOC(=O)C(NC(=O)C1=CC=CC=C1)C(=O)OCC,336.15,Enamine,13001,True
19423,OCC1CCN(CC1)S(=O)(=O)C1=C(SC=C1)C(O)=O,417.15,Enamine,15372,True
19426,CN1C=CC(=N1)C(=O)C1=CC=C(F)C=C1,342.15,Enamine,6901,True
19427,CC(CC1=C(C)NN=C1C)C(O)=O,444.15,Enamine,20865,True
19431,CC1=NNC2=C1C=C(N)C=N2,460.15,Enamine,14846,False
19432,COC(=O)C1=C(C)C=C(Br)O1,336.15,Enamine,11006,True
19435,OC(=O)C1=CC=C(C=C1)S(=O)(=O)NCC1=CC=CO1,503.15,Enamine,286,True
19438,COC1=C(NCCC(O)=O)C=C(C)C=C1,351.15,Enamine,14831,True
19447,NCC1=CC(NC(=O)C2=NC=CC=C2)=CC=C1,348.15,Enamine,13741,True
19448,CN(C)C(=O)SC1=CC2=C(C=C1)C(=O)CCC2,373.15,Enamine,16808,True
19450,CC1=NN(C(N)=C1)C1=NC=CC=C1,376.15,Enamine,900,False
19451,COC1=CC=C(C=C1)C1=CSC(C)=N1,329.15,Enamine,539,False
19452,N1N=CN=C1C1=CN=CC=C1,447.15,Enamine,11253,True
19453,COC1=C(OC)C=C(CC2=NN=C(S)O2)C=C1,476.15,Enamine,19932,True
19454,OC(=O)CCCCOC1=CC2=C(OC3=C2C=CC=C3)C=C1,388.15,Enamine,20178,True
19455,NC1=C(N=C2C=CC=CN12)C1=CN=CC=C1,453.15,Enamine,3596,False
19456,FC1=C(CN2CCNC(=O)C2)C=CC(Br)=C1,416.15,Enamine,17984,True
19457,CC1=CC=C(SCCC(=O)NN)C=C1,380.15,Enamine,3105,True
19459,OC(=O)CCC(NC(=O)NC1=CC=C(C=C1)C#N)C(O)=O,443.15,Enamine,19438,True
19461,OC(=O)C=CC(=O)NCC1=CC=NC=C1,413.15,Enamine,16136,True
19463,COC(=O)C1=C(C=CC(Br)=C1)S(Cl)(=O)=O,341.15,Enamine,2475,True
19464,COC1=C(Br)C=C(CCC(O)=O)C=C1,369.15,Enamine,10675,True
19468,CC(C)(C)OC(=O)NCC1CCCCN1,367.15,Enamine,15362,False
19469,COC1=CC2=C(C=C1)C=NC=N2,357.15,Enamine,6764,True
19471,O=C1CC2=C(N1)C=CC=N2,463.15,Enamine,4261,True
19475,COC(=O)C1=CC(NS(=O)(=O)C2=CC=CS2)=CC(NS(=O)(=O)C2=CC=CS2)=C1,525.15,Enamine,1270,True
19476,CCCNC1=C(C=CC(F)=C1)[N+]([O-])=O,335.15,Enamine,18430,True
19480,COC1=CC(C(O)=O)=C(OCC2=NOC(C)=C2)C=C1,388.15,Enamine,5698,True
19481,COC(=O)C1=CC(=CC=C1)C1=NC(CCl)=CS1,403.15,Enamine,21233,True
19482,COC1=CC2=C(CCCC(=O)N2)C=C1,401.15,Enamine,4103,False
19485,ClC1=C2CCCCCC2=NC=N1,324.15,Enamine,3916,True
19486,OC(=O)CNS(=O)(=O)C1CCS(=O)(=O)C1,580.15,Enamine,13120,True
19487,CC1=C(F)C=C(F)C(=C1)C(=O)CCl,354.15,Enamine,22303,True
19489,CC1=C(N)C=CC(=C1)C(=O)N1CCCC1,398.15,Enamine,16105,True
19491,CC1=CC=C(NC(=O)CO)C=C1,413.15,Enamine,12570,True
19493,NC1CCC(CC1)C1=NC(=NN1)C1=CC=CC=C1,437.15,Enamine,21380,False
19494,SC1=NN=C(N1C1=CC=CC=C1)C1=CC=CO1,395.15,Enamine,1141,True
19499,NC1=C(C=CC(Cl)=C1Cl)C(O)=O,509.15,Enamine,13028,True
19500,OC(=O)C1(CC2=CC=CC=C2)CC1,376.15,Enamine,3595,True
19501,OC(=O)CCC(CC1=CC=C(Cl)C=C1)C(O)=O,411.15,Enamine,19309,False
19507,ClC1=CC(=CC=C1)N1CCCS1(=O)=O,359.15,Enamine,21435,True
19508,CS(=O)(=O)CC1=NC(=N)ON1,432.15,Enamine,20152,True
19511,CC1CN(CC(C)O1)C1=C(C=C(N)C=C1)C(F)(F)F,396.15,Enamine,17444,True
19512,NC1=NC(=NO1)C1=CC=C(C=C1)[N+]([O-])=O,568.15,Enamine,22352,True
19514,ClS(=O)(=O)C1=CC=C(OCCBr)C=C1,333.15,Enamine,7054,True
19521,CC1=CC(C)=C(C=C1)C(=O)CC#N,352.15,Enamine,20817,True
19522,OC(=O)CCN1C(=O)CCC2=C1C=CC(F)=C2,423.15,Enamine,20802,True
19531,CN1C=C(C=CC(O)=O)C2=C1C=CC=C2,413.15,Enamine,21706,False
19535,COC(=O)C1=CC(=CC(N)=C1)C(F)(F)F,352.15,Enamine,16727,True
19536,CC(O)C1=CC=C(OC2=CC=C(Br)C=C2)C=C1,341.15,Enamine,18993,True
19538,NCCNC1=CC=NC=C1,392.15,Enamine,13683,False
19542,ClC1=CC(=CC=C1)S(=O)(=O)NC1=C(Cl)N=C2C=CC=CC2=N1,432.15,Enamine,8375,True
19545,CC1=C(C(O)=O)C(=NO1)C1=CC(Br)=CC=C1,443.15,Enamine,5602,True
19546,CCC1=C(C#N)C2=NC3=C(C=CC=C3)N2C(Cl)=C1,449.15,Enamine,9086,True
19547,COC1=C(N)C=C(C=C1)C(=O)N(C)C,393.15,Enamine,13770,True
19549,OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)N(CC1=CC=CC=C1)C1=CC(=CC=C1)C(F)(F)F,475.15,Enamine,1367,True
19550,CN(C)C1=CC2=C(C=CC=C2)C(=O)N1,459.15,Enamine,11458,True
19552,CC1=C(N)C=C(C=C1)S(=O)(=O)NC(C)(C)C,398.15,Enamine,20435,True
19553,CC(=O)NC1=CC(Br)=C(N)C=C1,353.15,Enamine,6306,True
19554,CC1=C(C=CC=C1)N1N=C(C=C1N)C1=CC=CC=C1,383.15,Enamine,10625,True
19556,NC1=NN(CC(=O)NCC2=CC=CC=C2)C=N1,455.15,Enamine,16710,True
19561,NS(=O)(=O)C1=C2N=CC=CC2=CC=C1,457.15,Enamine,19535,True
19564,CC(C)C(NC(=O)CC1=CC=CC=C1)C(O)=O,384.15,Enamine,2607,False
19568,CN1C2=C(N=C(N2)SCC(O)=O)C(=O)N(C)C1=O,533.15,Enamine,17435,True
19569,CCC1=C(C=NN1)C(O)=O,503.15,Enamine,11546,True
19574,OC(=O)CCN1C=NC2=C(C3=C(CCCC3)S2)C1=O,467.15,Enamine,9520,False
19575,CC1=C(OCC(O)=O)C=C(O)C(Cl)=C1,405.15,Enamine,19714,False
19577,NC1=C(CCC1)C#N,420.15,Enamine,9978,True
19578,CC1CC2=C(C=CC=C2)N1S(=O)(=O)C1=CC(=CC=C1)C(O)=O,444.15,Enamine,149,True
19581,OC(=O)C1CCCS1,322.15,Enamine,19560,True
19582,ClC1=C(CC(=O)C2=CC=CC=C2)C=CC=C1,342.15,Enamine,15719,True
19587,CC(Cl)C(=O)NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,361.15,Enamine,660,True
19588,CC1=CC=C(O1)C(=O)N=[N+]=[N-],307.15,Enamine,17716,True
19589,OCCN1C(=O)C=CC1=O,333.15,Enamine,6310,True
19592,CCN(C1=CC=CC=C1)C1=CC=C(C=C1)C(O)=O,452.15,Enamine,21111,True
19594,CC(=O)NC(CC(O)=O)C1=CC=CC=C1,439.15,Enamine,1341,True
19595,CC1=CC2=NC=C(N2C=C1)C(O)=O,433.15,Enamine,6232,True
19596,COC1=CC=C(NS(=O)(=O)C2=C(C=CC(N)=C2)N2CCCC2)C=C1,453.15,Enamine,800,True
19598,[O-][N+](=O)C1=CC(Cl)=C(C(Cl)=C1)S(Cl)(=O)=O,366.15,Enamine,12030,True
19600,CC(C)N1N=CC2=C1N=C(C)C(=C2)C(O)=O,440.15,Enamine,9648,True
19603,NC1=C2C=CC=NC2=CC=C1OC1=CC=C(Cl)C=C1,398.15,Enamine,6396,True
19605,CCC(=O)NC1=CC(C(O)=O)=C(O)C=C1,491.15,Enamine,14375,True
19606,CC1=C(C(O)=O)C2=C(C=CC(Br)=C2)N=C1C1CC1,492.15,Enamine,3429,True
19607,CN1C=NN=C1C1=CC(N)=NC=C1,478.15,Enamine,6235,True
19609,CC1=NN(C2=C1C=C(Br)C=N2)C1=CC(Cl)=CC=C1,388.15,Enamine,4158,True
19611,CC1=CC=C(O1)C1=NN(C=C1C=CC(O)=O)C1=CC=CC=C1,512.15,Enamine,9108,True
19612,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=C(O1)C=CC=C2,553.15,Enamine,14395,True
19613,CCC1=CC=C(C=C1)C(N)C(O)=O,493.15,Enamine,21007,True
19614,CC(=NO)C1=CC(NC(=O)C2=CC=C(F)C=C2)=CC=C1,470.15,Enamine,12137,True
19615,CC1=NOC2=C1C(=CC(=N2)C1=C(C=CC=C1)C(F)(F)F)C(O)=O,444.15,Enamine,9858,True
19617,CC1=NN(C(C)=C1C=O)C1=CC=C(F)C=C1,402.15,Enamine,7770,True
19619,COC1=CC=C(NC(=O)C(Cl)C2=CC=CC=C2)C=C1,427.15,Enamine,9495,True
19622,OC(=O)C1=CN(CCC#N)N=C1C1=CC(=CC=C1)[N+]([O-])=O,516.15,Enamine,15132,True
19623,CC(C)C1=CC=C(C=C(C(O)=O)C2=CC=CS2)C=C1,524.15,Enamine,8384,True
19626,NC1=CC(=NO1)C1=C(F)C=C(F)C=C1,384.15,Enamine,21621,True
19627,CC(C(O)=O)C1=CC2=C(C=CC=C2)C=C1,394.15,Enamine,3815,True
19629,CC(C)CCNS(=O)(=O)CC1=CC=C(N)C=C1,385.15,Enamine,5767,True
19630,C(NC1=CN=CC=C1)C1=NC=CC=C1,324.15,Enamine,16478,True
19633,CC(C)C1=C(C=NC=N1)C(O)=O,408.15,Enamine,12978,True
19634,ClCC(=O)NCCC#N,370.15,Enamine,4703,True
19636,CN(C)S(=O)(=O)C1=CC(=CC=C1)S(Cl)(=O)=O,371.15,Enamine,10523,True
19637,COC(=O)C1=NC2=C(N1)C=CC=C2,463.15,Enamine,18196,True
19641,O=C(CC#N)NC1=CC=NC=C1,455.15,Enamine,6394,True
19642,COC1=CC(OCC2=CC=CC=C2)=C(C=C1)C(C)(C)O,321.15,Enamine,6068,True
19644,NS(=O)(=O)C1=C(I)C=CC=C1,435.15,Enamine,10182,True
19645,OC(=O)CCC1=NNC(S)=NC1=O,436.15,Enamine,363,True
19647,CC(C)(C)OC(=O)NC1=NSN=C1,367.15,Enamine,22338,False
19648,OC(=O)C1=CC(CN2C=CN=C2)=CC=C1,483.15,Enamine,12090,False
19649,COC1=CC(=C(Cl)C=C1)S(N)(=O)=O,403.15,Enamine,20523,False
19650,CCOC(=O)C1=C(N=C(NCCCC(O)=O)S1)C1=CC=CC=C1,394.15,Enamine,9331,True
19651,CC1=C(N)C=CC(OC2=NC=CN=C2)=C1,399.15,Enamine,12108,True
19655,CC1=CC(NC(=O)CSCC(O)=O)=CC=C1,476.15,Enamine,3063,True
19657,NC1=C(C=C(C=C1)N1CCOCC1)C(O)=O,509.15,Enamine,8998,True
19658,COC1=NC(C)=CC(=O)N1,473.15,Enamine,19460,True
19660,ClC1=C(SC(=N1)N1CCCC1)C=O,393.15,Enamine,20132,True
19662,CC1=C(SC(NC(=O)C2=C(I)C=CC=C2)=C1)C(O)=O,476.15,Enamine,13903,True
19666,OCCS(=O)(=O)C1=CC=C(Br)C=C1,337.15,Enamine,19124,True
19667,CS(=O)(=O)C1=CC=C(Cl)S1,343.15,Enamine,6262,True
19669,COC1=C(OC)C=C(C=C1)S(=O)(=O)NCC(O)=O,447.15,Enamine,8431,True
19670,CN1C=C(C=O)C(=N1)C1=CC2=C(OCCCO2)C=C1,373.15,Enamine,8980,True
19671,COC1=C(C=CC=C1)N1C=C(C=N1)S(Cl)(=O)=O,342.15,Enamine,20200,True
19672,CC1=C(COC2CCCCC2)C=CC=C1N,328.15,Enamine,3657,True
19677,CC1=CC=C(C=C1)C1=C(C=CC=C1)C(O)=O,420.15,Enamine,9134,True
19678,NC1=CC(OC2=NC=CC=N2)=CC=C1,399.15,Enamine,11245,False
19683,NNC1=NC=C(C=C1)S(=O)(=O)N1CCCC1,438.15,Enamine,11238,True
19685,CC1=NN(CC#C)C(C)=C1C,348.15,Enamine,18220,True
19686,NC1=NC2=C(S1)C=C1OC(F)(F)OC1=C2,465.15,Enamine,18719,True
19687,CC1=CC(C=O)=C(C)N1C1=C(C)C=CC=C1,345.15,Enamine,1547,True
19688,CC1=C(I)C(N)=CC(Cl)=C1,322.15,Enamine,7530,True
19692,OC(=O)C=CC1=CC=C(C=C1)N1CCCS1(=O)=O,526.15,Enamine,10017,True
19696,OC1=NC(O)=C2CCCC2=N1,598.15,Enamine,13621,True
19699,CNCCCC1=CC(=NN1)C1=CC=CC=C1,372.15,Enamine,12883,True
19702,CC1=C(C)C2=C(NC(=NC2=N)C2=CN=C(Cl)C=C2)S1,407.15,Enamine,9881,False
19704,CN(CC(O)=O)C1=NC=C(C=C1)C#N,444.15,Enamine,14127,True
19710,COC(=O)CC1=NNN=N1,428.15,Enamine,16391,False
19712,CC1=C(OC(COC2=CC=C(C=O)C=C2)=C1)C(O)=O,453.15,Enamine,18134,True
19714,OC(=O)CNC(=O)C1=CC(Br)=CC=C1,422.15,Enamine,2521,True
19716,OC(=O)C=CC1=C2N=CC=CC2=CC=C1,462.15,Enamine,10095,True
19717,ClC1=NS(=O)(=O)C2=C1C=CC=C2,395.15,Enamine,1273,True
19718,NC(=O)CCNC1=NC=NC(Cl)=C1,439.15,Enamine,3362,False
19720,CN1C=C(C=C1C(O)=O)C#N,513.15,Enamine,3447,True
19723,OC(=O)CCC1NC(=O)N(C1=O)C1=CC=C(C=C1)C#N,494.15,Enamine,19374,True
19725,O=C1NC=NC2=C1CCNC2,525.15,Enamine,7896,True
19727,N(C1=CC=CC=C1)C1=NC=CC=N1,381.15,Enamine,3690,True
19728,CC(=O)N1CCN(CC(N)=NO)CC1,473.15,Enamine,15784,True
19730,OC(=O)C1=C(Cl)C(Br)=CC(=C1)S(Cl)(=O)=O,434.15,Enamine,7567,True
19732,FC(F)(F)C1=CC(=CC=C1)S(=O)(=O)N1CCNCC1,378.15,Enamine,2578,True
19734,CC1=CSC(=O)N1CC(O)=O,467.15,Enamine,6172,True
19735,CNCC(=O)NC1=CC=C(Cl)C=C1,332.15,Enamine,11095,True
19736,CC(CC(O)=O)NC1=NS(=O)(=O)C2=C1C=CC=C2,519.15,Enamine,21228,True
19737,CC1(NC(=O)NC1=O)C1=CC=C(OC(F)F)C=C1,415.15,Enamine,1580,False
19738,OC(=O)CCOC1=CC2=C(C=CC=C2)C=C1,340.15,Enamine,11027,True
19739,FC1=CC=C(C=C1)C1=CSC2=C1C(=O)NC=N2,505.15,Enamine,1952,True
19740,BrCCOC1=CC=C(OC2=CC=CC=C2)C=C1,309.15,Enamine,21046,True
19741,CN1CCN(CC1)C1=C(Cl)C=C(N)C=C1,401.15,Enamine,16300,True
19742,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(=O)NCC(O)=O,417.15,Enamine,294,False
19746,CC1=NC(N)=NN1,416.15,Enamine,15650,True
19748,NC1(CC1)C1=CC(=CC=C1)C#N,341.15,Enamine,4954,True
19750,OC1(CC2=CC(F)=CC=C2)CCNC1,333.15,Enamine,5422,True
19751,CN1C=C(C=N1)N1CCC(Br)C1=O,410.15,Enamine,18906,True
19752,COC1=CC=C(C=C1)C1=NOC(CCCC(O)=O)=N1,383.15,Enamine,9531,True
19754,CON(C)C(=O)CC1=CC=C(Cl)C=C1,319.15,Enamine,7490,True
19756,OC(=O)C1=C2C=CC=CC2=NC(=C1)C1=CC=C(Cl)C=C1,518.15,Enamine,315,True
19759,NC(=O)C1CC(O)CN1,391.15,Enamine,2421,True
19764,NC(=O)COC1=CC=C(C=C1)C(O)=O,547.15,Enamine,8828,True
19766,CN1C=CN=C1C(=O)C1=CC=NC=C1,412.15,Enamine,22329,True
19770,CC(C)CC1=CSC2=C1C(=O)NC(CC#N)=N2,492.15,Enamine,11110,True
19771,NNC(=O)C1=C(Cl)C=CC=C1Cl,454.15,Enamine,17387,True
19773,NC(=O)C1=CC(CO)=CC=C1,387.15,Enamine,16649,True
19774,CCN(CC)S(=O)(=O)C1=CC(N)=C(OC2=CC(C)=CC=C2)C=C1,396.15,Enamine,2167,False
19775,CCC1=C(C(O)=O)C(C)=NO1,400.15,Enamine,9157,True
19776,NC1=CC(CS(=O)C2=CC=CC=C2)=CC=C1,407.15,Enamine,19730,True
19778,CC(C)OC1=CC(C(O)=O)=C(C=C1)[N+]([O-])=O,409.15,Enamine,12417,True
19783,CCCC1=C(C(=NN1)C(O)=O)[N+]([O-])=O,432.15,Enamine,15979,True
19784,OC(=O)CNC(=O)CC12CC3CC(CC(C3)C1)C2,439.15,Enamine,2454,True
19785,CN(C)C=C1C(=O)CCCC1=O,385.15,Enamine,10038,True
19787,FC(F)(F)COC(=O)NC1=NC=CC=C1,424.15,Enamine,14864,True
19788,OC(=O)CNC1=C2C=CC=CC2=NC=N1,493.15,Enamine,3876,False
19790,CN1C(C(CCC1=O)C(N)=O)C1=CC=CS1,453.15,Enamine,20213,False
19792,ClC1=CC(C2=CC=C(O2)C=O)=C(Cl)C=C1,358.15,Enamine,473,True
19793,OC(=O)CCSC1=CC=C(C=C1)C#N,360.15,Enamine,17704,True
19797,ClC1=NC=C(C=C1)S(=O)(=O)N1CCCC1,423.15,Enamine,2007,True
19798,OC(=O)CC1=CC=C(NS(=O)(=O)C2=CC=C(F)C=C2)C=C1,454.15,Enamine,2733,True
19800,CN1CCN(CC1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,504.15,Enamine,238,True
19801,OC(=O)C1=CC=C(C=C1)N1NC(=O)CCC1=O,522.15,Enamine,14808,False
19802,CC(C)(C)C1=CC=C(CN2N=CC=C2N)C=C1,290.15,Enamine,8444,True
19803,FC1=C(S)C=CC(=C1)C#N,333.15,Enamine,20640,True
19804,OC1=CC=C(C=C1)C1=NC2=C(C=CC=C2)N=C1,478.15,Enamine,21682,True
19806,COC(=O)C1=CSC(Br)=C1,311.15,Enamine,5516,True
19807,ClC1=NC=NC(SCC2=CC=CC=C2)=C1,345.15,Enamine,18271,True
19809,NC(=O)C1=C(Cl)C2=C(S1)C=C(Cl)C=C2,543.15,Enamine,18851,True
19810,CN1N=CC2=C1N=C(Cl)NC2=O,542.15,Enamine,16631,True
19813,O=C1N(CC2=CC=CC=C2)C2=C(C=CC=C2)C1=O,366.15,Enamine,422,True
19816,OC(=O)CNC(=O)C1=C(I)C=CC=C1,448.15,Enamine,9220,True
19817,NC1=CC(=CC=C1)N1C(=O)CNC1=O,430.15,Enamine,11460,True
19818,CC1=CC(C)=C(C)C=C1C=O,316.65,Enamine,9296,False
19822,NNS(=O)(=O)C1=CC=C(OC(F)(F)F)C=C1,379.15,Enamine,18786,True
19825,CCOC1=C(C=C(C=C1)C(O)=O)[N+]([O-])=O,475.15,Enamine,6175,True
19826,SC1=NC2=C(C=CS2)C(=O)N1CC=C,486.15,Enamine,2584,True
19829,OC(CC1COCCN1)C1=CC=CS1,383.15,Enamine,3811,True
19832,CCOC1=C(OC)C(=CC(=C1)C(O)=O)C1=CC=CC=C1,435.15,Enamine,11231,True
19834,OC(=O)C1=CN=C(NC2CC2)S1,491.15,Enamine,21257,True
19836,O=CC1=CN(N=C1C1=CC=CS1)C1=CC=CC=C1,364.15,Enamine,414,True
19843,CS(=O)(=O)C1=CC=C(C=C1)C(N)=S,490.15,Enamine,17034,True
19844,OC(=O)C1=CC=C(CC#N)C=C1,463.15,Enamine,5992,True
19845,[O-][N+](=O)C1=C(I)C=CC(=C1)C(F)(F)F,308.15,Enamine,11909,True
19847,CC(C)C1=NC(C#N)=C(NN)O1,377.15,Enamine,15618,True
19848,OC1CCCCC1N1C=CC(=N1)[N+]([O-])=O,368.15,Enamine,4453,True
19851,CC1=C(C=CC=C1)C(C)(C)C(O)=O,367.15,Enamine,15786,True
19852,CC1CN(CC(C)O1)C(=O)C1=CC=C(N)C=C1,448.15,Enamine,13942,True
19854,COC1=CC=C(OC2=C(N)C=CC=N2)C=C1,423.15,Enamine,11676,True
19855,CSC1=NSC(N)=N1,420.15,Enamine,2499,True
19857,CC(C)(C)NC(=O)N1CCCC2=C1C=CC=C2C(O)=O,408.15,Enamine,20615,True
