,smiles,mp,db,db_index,train/test
11394,CC1=CC=C(CO)C=C1,333.35,Bradley,2212,True
11398,NC1=CC(Cl)=CC=C1,262.95,Bradley,335,True
11417,CC1=CC(=CC=C1Cl)[N+]([O-])=O,315.95,Bradley,628,True
11429,N1C2=CC=CC=C2N=C1C1=CSC=N1,573.15,Bradley,2763,True
11450,CC=CC=C,132.15,Bradley,96,True
11501,CC(C)C1=CC(=CC=C1)C(C)C,210.15,Bradley,80,True
11503,[O-][N+](=O)C1=CC2=C(OCO2)C=C1C=O,367.35,Bradley,1598,True
11529,CCC1=CC=CC=N1,210.15,Bradley,67,True
11544,NNC(=O)C1=CC=C(N)C=C1,500.15,Bradley,1848,True
11545,O=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,429.15,Bradley,516,True
11582,CCC(C(C)C)C(C)C,151.15,Bradley,352,True
11602,OC1=C(Cl)C=CC(Cl)=C1Cl,330.15,Bradley,1826,True
11608,CC(C)(C)C(=O)CC#N,342.65,Bradley,2345,True
11609,O=S(=O)(CC1=CC=CC=C1)C1=CC=CC=C1,421.15,Bradley,2336,True
11654,COC(=O)C1=CC=C(N)C=C1,385.15,Bradley,2571,True
11656,CCCCCCCCCCCCC=O,287.65,Bradley,1028,True
11674,N#CC1=CC2=CC=CC=C2C=C1,338.65,Bradley,952,True
11692,CN(C)C1=CC=NC=C1,385.15,Bradley,1295,True
11706,O1C(=NN=C1C1=CC=CC=C1)C1=CC=CC=C1,413.15,Bradley,971,True
11708,OC(=O)CCCC1=CC=CC=C1,323.15,Bradley,2696,True
11729,OC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1,434.15,Bradley,407,True
11740,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,460.15,Bradley,2136,True
11772,CC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,430.15,Bradley,1930,True
11784,CCOC(=O)C(C)(C)C,183.35,Bradley,551,False
11822,CCCI,172.15,Bradley,250,False
11860,CC1(C)NC(=O)NC1=O,450.15,Bradley,1765,True
11876,N#CC1=CC=CC=C1C1=CC=CC=C1,312.65,Bradley,2347,True
11903,OCC1=CC=CC=C1[N+]([O-])=O,346.15,Bradley,1988,True
11917,NCCO,283.65,Bradley,1352,True
11926,NCCC1=CNC2=CC=CC=C12,389.15,Bradley,2595,False
11976,O=C(C1=CC=CC=C1)C1=CC=CC=N1,315.65,Bradley,889,True
11978,COC1=CC=C(O)C=C1OC,355.15,Bradley,1837,True
11980,[O-][N+](=O)C1=CC=CC(=C1)C(F)(F)F,269.45,Bradley,2247,True
11985,CC(C)(C)OC(=O)NCC(O)=O,361.35,Bradley,1694,True
11986,CC(C)CC#C,168.15,Bradley,365,True
11988,COC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,334.95,Bradley,596,True
12001,N1C=CC2=C1N=CC=C2,379.15,Bradley,916,True
12040,CC(OC1=CC=CC(Cl)=C1)C(O)=O,387.15,Bradley,1781,True
12078,NC(=O)C1=C(F)C(F)=C(F)C(F)=C1F,421.15,Bradley,1080,True
12105,BrCC1=CC(CBr)=CC=C1,349.15,Bradley,1874,True
12112,OC(=O)C1=CC(F)=CC(F)=C1,395.15,Bradley,1151,True
12114,FC1=CC=CC=C1C=O,228.35,Bradley,663,False
12121,CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1,448.15,Bradley,418,True
12132,CC1=CC(C)=CC(C)=C1,228.25,Bradley,246,False
12133,OC(=O)C1=C2C=CC=CC2=CC=C1,435.15,Bradley,1224,True
12151,CCOC(=O)C1=CC=CC(=C1)[N+]([O-])=O,317.65,Bradley,2841,True
12169,OC1=CC=CC(NC2=CC=CC=C2)=C1,353.95,Bradley,1700,True
12177,CC#CC(O)=O,350.65,Bradley,1066,True
12193,OC(=O)CC1=CC=C(C=C1)C(F)(F)F,355.15,Bradley,2635,True
12195,O=C(OC1=CC=CC=C1)C1=CC=CC=C1,342.15,Bradley,2717,True
12202,ClC1=CC=C(I)C=C1,328.65,Bradley,2432,False
12242,CCC1=CC=CN=C1,196.15,Bradley,42,True
12247,COC1=CC=CC=C1C=O,310.65,Bradley,1381,True
12285,OC1=C(C=CC(F)=C1)[N+]([O-])=O,307.65,Bradley,2287,True
12288,CC1=CC=CC=C1C(N)=O,417.15,Bradley,2800,True
12294,CCCCOC1=CC=CC=C1,253.95,Bradley,317,True
12315,CC(=O)OC1=CC=CC2=C1C=CC=C2,317.95,Bradley,518,True
12346,CC1=CC(C)=CC=C1,225.65,Bradley,1249,True
12354,ClC1=C(Cl)C=C(C=C1)N=C=O,315.65,Bradley,899,True
12386,CCCCCCCC(C)O,237.95,Bradley,715,True
12426,CCC=CC(C)C,131.15,Bradley,366,True
12452,COC1=CC=C(N)C=C1,331.15,Bradley,2073,True
12479,CC1=CC(O)=CC=C1,284.65,Bradley,1480,True
12492,BrCC(Br)Br,244.05,Bradley,265,True
12500,O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,401.15,Bradley,567,True
12514,NC1=CC=CC(=C1)C(F)(F)F,278.9,Bradley,435,True
12543,COC1=CC=C(CC#N)C=C1OC,336.55,Bradley,1530,True
12556,OCC(F)F,245.05,Bradley,108,True
12567,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,220.65,Bradley,2867,True
12583,CCC(=O)C1=CC=CC=C1,291.65,Bradley,1418,True
12651,COC(=O)C1=CC=CC=C1,259.65,Bradley,2449,True
12659,NC1=CC2=C(NN=C2)C=C1,449.15,Bradley,1649,True
12663,CC=CCC(C)C,149.15,Bradley,229,True
12752,C1=CC=C(N=C1)C1=CC=CC=N1,344.15,Bradley,1933,True
12768,CCCCC(C)=O,216.95,Bradley,1710,True
12783,CCC1=CC=CC(C)=C1,177.35,Bradley,714,True
12828,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,469.15,Bradley,684,True
12829,CC1=CC(C)=C(C(O)=O)C(C)=C1,426.15,Bradley,1981,False
12832,CC1=CC=CC(C(O)=O)=C1C,419.15,Bradley,944,True
12835,CC1=C(C2=C(C=C1)C(=O)C1=CC=CC=C1C2=O)[N+]([O-])=O,542.15,Bradley,2173,True
12851,ClC(=O)C1=CC(=CC=C1)C(Cl)=O,316.95,Bradley,436,True
12852,CC(C(C)(C)C)C(C)(C)C,234.25,Bradley,226,True
12912,OC1=CC=CC2=C1C(=O)C1=C(O)C=CC=C1C2,453.15,Bradley,1951,True
12955,CC1=CC(N)=NC(C)=N1,457.15,Bradley,1864,True
12970,CCCCCCC(Cl)=O,189.25,Bradley,154,True
12987,BrC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,354.95,Bradley,1674,True
12989,CCCOC(=O)C1=CC=C(N)C=C1,347.65,Bradley,892,True
13015,CC1=CC=C(Cl)C=C1,280.65,Bradley,1459,True
13045,OCCCCCCCCCCCCCCCC(O)=O,371.65,Bradley,928,True
13066,CC1=CC=C(C=C1)C1=CC=CC=C1,320.95,Bradley,2541,True
13106,ClC(=O)C1=CC2=CC=CC=C2C=C1,323.65,Bradley,1113,True
13110,OC1=C(Cl)C=C(Cl)C=C1,316.65,Bradley,2479,True
13122,CC1=CC=NC2=C1C=CC=C2,282.9,Bradley,658,True
13131,N#CC1=C2C=CC=CC2=CC2=CC=CC=C12,449.15,Bradley,1999,True
13153,CCCCCCCCCCCCC(O)=O,316.15,Bradley,2407,True
13159,OC(C(F)(F)F)C(F)(F)F,269.65,Bradley,1292,False
13165,NNC=O,329.15,Bradley,1819,True
13197,[O-][N+](=O)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1,411.15,Bradley,1094,True
13198,OC(=O)C1=CC=CC=C1C1=CC=C(C=C1)C(F)(F)F,443.15,Bradley,1036,True
13219,NCCS,370.15,Bradley,1763,True
13244,CCCCC#CCC,169.15,Bradley,53,True
13292,FC(F)(F)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,325.35,Bradley,600,False
13335,COC(=O)CCl,241.15,Bradley,78,True
13336,[O-][N+](=O)C1=CC(Br)=CC=C1,328.15,Bradley,1938,True
13363,CNC1=CC=CC=C1C(=O)OC,291.65,Bradley,1193,False
13381,CCCOC1CCC2C3C(CCC12C)C1(C)CCC(CC1CC3=O)OCCC,435.15,Bradley,1926,True
13390,BrC1=CC=C(Br)C2=CC=CC=C12,355.15,Bradley,1858,True
13412,NC1=CC=C2C=C3C=CC=CC3=CC2=C1,510.15,Bradley,2586,True
13426,CC(C)C(O)C(C)(C)C,261.15,Bradley,1906,True
13453,OC(=O)C1=C(C(Cl)=CC=C1)[N+]([O-])=O,511.15,Bradley,1306,True
13466,CC1=CC=CC(C)=N1,266.65,Bradley,1357,False
13483,C1=CC=C(C=C1)C1=NC2=CC=CC=C2N=C1C1=CC=CC=C1,399.15,Bradley,609,True
13494,ClC(Cl)(Cl)Cl,250.15,Bradley,6,True
13512,CCC(O)(CC)CC,260.35,Bradley,494,True
13518,OCC1=CC(Cl)=C(Cl)C=C1,310.15,Bradley,1834,True
13520,S=C=NC1=CC=C(C=C1)N=C=S,405.15,Bradley,1011,True
13544,COCC1=CC=CC=C1,220.65,Bradley,1386,True
13567,OC(=O)C1=CC(O)=C(C=C1)[N+]([O-])=O,505.15,Bradley,2621,True
13588,CCCCN,223.65,Bradley,1432,True
13603,OC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,479.15,Bradley,1236,True
13618,NC(=S)NC1=CC=CC=C1,425.15,Bradley,2838,True
13626,[O-][N+](=O)C1=CC(C=C)=CC=C1,265.65,Bradley,2875,False
13629,O=C(C1=CC=CS1)C1=CC=CC=C1,329.65,Bradley,1318,False
13653,CC1=CC(Cl)=CC=C1,225.25,Bradley,190,True
13671,CC1=CC=C(CCl)C=C1,277.65,Bradley,1195,True
13674,NS(=O)(=O)CC1=NOC2=C1C=CC=C2,435.15,Bradley,417,True
13723,CC(CCC(O)=O)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,445.15,Bradley,1625,True
13738,ClCCCCCCl,200.65,Bradley,1373,True
13739,COC1=CC=C(OC)C=C1,331.15,Bradley,2715,True
13740,[O-][N+](=O)C1=CC=C(OC(Cl)=O)C=C1,351.65,Bradley,1137,True
13757,CC(C)C1=CC=C(C=C1)C(O)=O,391.15,Bradley,1588,False
13775,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,329.15,Bradley,1935,True
13796,N1C=CN=N1,296.65,Bradley,1319,True
13802,CC(=O)NC1=CC(C)=CC=C1,338.35,Bradley,655,True
13808,CC(C)(C)C1=CC=CC(O)=C1,316.15,Bradley,2667,True
13823,OC1=CC(Br)=CC=C1,304.65,Bradley,2433,True
13836,OC1C2=CC=CC=C2C2=CC=CC=C12,428.15,Bradley,2223,True
13848,CCCCCCCCCCC1=CC=C(N)C=C1,297.65,Bradley,1145,True
13853,CCCCCCBr,188.35,Bradley,236,True
13881,OC(=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O,455.15,Bradley,844,True
13896,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,474.15,Bradley,785,True
13913,COC1=CC=C(NC(C)=O)C=C1,402.15,Bradley,2596,False
13938,CCNC(=S)NCC,350.65,Bradley,1171,True
13943,FC1=CC=C(C=C1)C1=CC=CC=C1,347.25,Bradley,141,True
13958,OC1CCCCCCCCC1,313.35,Bradley,801,True
13967,CC#N,227.25,Bradley,2732,True
14006,BrC1=CC=C(C=C1)C#N,385.15,Bradley,2403,True
14022,N(C=NC1=CC=CC=C1)C1=CC=CC=C1,413.15,Bradley,2631,True
14026,CC1=CC(=CC(Br)=C1O)C1(OS(=O)(=O)C2=CC=CC=C12)C1=CC(C)=C(O)C(Br)=C1,514.15,Bradley,449,True
14078,OC1=CC2=C(CCCC2)C=C1,332.65,Bradley,2810,True
14099,COC1=CC=C(C=C1N)[N+]([O-])=O,391.15,Bradley,1237,True
14110,OC(=O)C1=CC(Cl)=CC=C1O,445.15,Bradley,2394,True
14158,CC1=CC(=CC=C1O)C1(OC(=O)C2=CC=CC=C12)C1=CC=C(O)C(C)=C1,497.15,Bradley,1067,True
14187,CC1CCCC1,131.15,Bradley,1233,True
14189,O=C1C2=CC=CC=C2OC2=CC=CC=C12,449.15,Bradley,888,True
14205,FC1=C(F)C(F)=C(F)C(F)=C1F,277.75,Bradley,1552,True
14207,C1=CC=C(C=C1)C1=CC=CC=C1C1=CC=CC=C1,329.65,Bradley,1222,True
14223,NC1=CC=C(CC#N)C=C1,318.15,Bradley,2062,True
14252,CC(C)(C)O,298.65,Bradley,1406,True
14274,CS(C)=O,291.35,Bradley,765,True
14282,CCCC#N,161.15,Bradley,49,True
14308,NC1=CC=C(C=C1)S(N)(=O)=O,439.15,Bradley,1529,True
14331,O=CC1=CC=CN1,317.95,Bradley,2515,True
14339,N#CCC#N,306.15,Bradley,2029,True
14340,CCCCOC1=CC=C(C=C1)C(O)=O,421.15,Bradley,1637,True
14348,OC(=O)CSC1=CC=CC=C1,337.65,Bradley,1037,True
14365,OCC1=CC=C(Cl)C=C1,345.65,Bradley,2874,True
14367,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,535.15,Bradley,873,True
14375,CC(=O)OC[C@H]1O[C@H](Br)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,361.35,Bradley,2192,True
14377,NC1=CC(=CC=C1O)[N+]([O-])=O,417.15,Bradley,1453,True
14397,CCCCCCCCCCCCN(C)C,255.65,Bradley,2795,True
14411,COS(=O)(=O)OC,243.65,Bradley,2790,True
14415,NC(=O)C1=C(Cl)C=C(C=C1)[N+]([O-])=O,444.15,Bradley,1756,True
14432,CCC(C)=C(C)C,155.15,Bradley,218,True
14450,CC(S)C(O)=O,284.65,Bradley,1038,True
14466,COC(=O)C1=CC=CC(I)=C1,327.35,Bradley,598,True
14470,BrC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,427.15,Bradley,1270,True
14483,CC(=O)NN,338.65,Bradley,2304,True
14496,NC1=CC=C(F)C=C1,271.75,Bradley,1516,True
14518,CCCCCCCCCCCCCCCCC,294.65,Bradley,1442,True
14523,C1CCCC=CCC1,259.15,Bradley,2688,True
14534,BrC1=CC=C(C=C1)N=C=S,332.35,Bradley,2167,True
14549,NC(=O)C1=CC=CC=C1F,390.15,Bradley,1863,True
14551,CCCCCCCCCCCC(=O)CCCCCCCCCCC,341.75,Bradley,2492,True
14583,CC(=O)C1=CC=NC=C1,288.65,Bradley,985,True
14587,IC1=CC(I)=CC=C1,311.35,Bradley,2739,True
14593,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,473.15,Bradley,2349,True
14615,C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,358.65,Bradley,1071,True
14637,CCC(=O)OC(=O)CC,228.65,Bradley,1312,False
14674,ClCC1=CC(CCl)=CC=C1,308.25,Bradley,1743,True
14686,CCCCCCCCO,257.65,Bradley,1206,True
14709,O=CN1CCCCC1,242.25,Bradley,104,True
14713,CCCCOC,158.15,Bradley,506,True
14729,CCC(=O)CC,233.65,Bradley,1421,True
14735,BrC1=CN=CC2=CC=CC=C12,314.35,Bradley,608,True
14755,NCCC(O)=O,471.15,Bradley,2593,True
14760,CCCCC(C)(C)C,152.15,Bradley,19,True
14769,OC1=CC=CC=C1C1=NC2=C(S1)C=CC=C2,405.15,Bradley,1178,True
14796,OCC1C2=CC=CC=C2C2=CC=CC=C12,378.15,Bradley,1902,True
14828,C1=CC2=C3C4=C1C=CC1=C4C4=C(C=C1)C=CC1=C4C3=C(C=C2)C=C1,712.15,Bradley,2250,True
14865,COC1=CC=CC(C(O)=O)=C1O,425.15,Bradley,1087,True
14866,NC(=O)C1=CC(Br)=CC=C1,428.15,Bradley,283,True
14897,CC(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C,339.65,Bradley,970,True
14903,COC1=CC(C=O)=CC(OC)=C1O,385.15,Bradley,911,True
14904,COC1=C(OC)C=C(C=C1)C(O)=O,453.15,Bradley,1467,True
14909,CC=C1CCCC1,143.15,Bradley,610,True
14916,CCOC(=O)C1=CC=C(C=C1)C(=O)OCC,317.65,Bradley,964,True
14981,BrCC(Br)(Br)CBr,283.95,Bradley,568,True
15008,CC(C)(CC(O)=O)CC(O)=O,375.15,Bradley,2170,True
15021,CCCCCCC(=O)OCC,207.15,Bradley,48,True
15022,COC(=O)CCCCCCCCCCC(=O)OC,304.05,Bradley,1751,True
15030,NCCCCNCCCN,296.95,Bradley,399,True
15068,OC(=O)C1=CC=CC=C1C1=CC=CC=C1,387.15,Bradley,2422,True
15077,NNC(=O)C1=CC=CC=C1Cl,391.15,Bradley,1131,True
15105,COC(=O)CCC(=O)OC,292.35,Bradley,761,True
15110,CCCCC(C)C,155.15,Bradley,147,True
15116,CCCC1=CC=CC=C1,173.65,Bradley,1426,True
15128,ClC1=CC=C(C=O)C(Cl)=C1,345.15,Bradley,1997,True
15157,CCC(C)(C)C,173.65,Bradley,1407,True
15176,CC1=CC(N)=C2C=CC=CC2=N1,439.15,Bradley,2830,True
15186,OCC(O)COC1=CC=C(Cl)C=C1,352.15,Bradley,1782,True
15198,CC(C)(Br)C(O)=O,319.35,Bradley,2758,True
15234,ClCCCBr,214.15,Bradley,68,True
15247,CC(C)C(C)(C)O,261.15,Bradley,2609,False
15254,N#CC1=CC=CC2=CC=CC=C12,309.95,Bradley,1569,False
15266,CCCC(=O)CC,217.95,Bradley,489,True
15273,CN1C(=C(/O)NC2=NC=CC=C2)C(=O)C2=C(C=CC=C2)S1(=O)=O,471.15,Bradley,1349,True
15284,CC(C)CC(C)C(C)C,145.15,Bradley,25,False
15286,CC(=O)OC1=CC=C(OC(C)=O)C=C1,396.15,Bradley,2682,True
15308,CCCCCCCCCC#N,256.75,Bradley,2259,False
15320,FC(C(F)(F)F)C(F)(F)F,144.15,Bradley,2590,True
15342,ClC1=CN=CC(Cl)=N1,328.35,Bradley,2186,True
15347,COC1=CC(C=O)=CC=C1O,354.95,Bradley,763,True
15356,CC1=C(O)C(=O)C=CO1,435.15,Bradley,1577,True
15411,CCC(C1=CC=CC=C1)C1=CC=CC=C1,286.85,Bradley,809,True
15434,CC1=CC=C(CC2=CC=CC=C2)C=C1,277.94,Bradley,387,False
15464,BrC1=CC=CC=C1C#N,328.35,Bradley,724,True
15480,NCCN1CCOCC1,297.95,Bradley,1724,False
15481,NNC(=S)NC1=CC=CC=C1,411.15,Bradley,1165,True
15482,ClC1=CN=C(Cl)C=C1,333.95,Bradley,559,True
15501,[O-][N+](=O)NC1=NCCN1CC1=CN=C(Cl)C=C1,415.15,Bradley,2588,True
15513,CCOC(=O)C1=CC=CC=C1[N+]([O-])=O,302.15,Bradley,1869,True
15524,ClCC(Cl)Cl,237.15,Bradley,1958,True
15531,O=S1(=O)CCCO1,304.95,Bradley,720,True
15539,CC(=C)CC(C)(C)C,179.65,Bradley,1429,True
15565,NCC1CCNCC1,297.65,Bradley,1024,True
15572,S(SC1=CC=CC=C1)C1=CC=CC=C1,334.15,Bradley,1825,True
15600,OC(=O)C(Cl)Br,302.35,Bradley,2759,True
15655,CCCCP(=O)(CCCC)CCCC,338.65,Bradley,2301,True
15663,OC(=O)C1=C(C=C(C=C1)[N+]([O-])=O)C(O)=O,435.15,Bradley,1070,True
15685,OC(=O)C1=NC2=CC=CC=C2C=C1,430.15,Bradley,1965,True
15689,COC1=CC(=CC(OC)=C1)C(O)=O,458.15,Bradley,1605,True
15704,CC1=CC=C(C=C1C)C(=O)C1=CC=CC=C1,319.95,Bradley,1642,True
15714,O=CC1=CC=C(C=C1)C1=CC=CC=C1,332.65,Bradley,1120,True
15759,C1CCCC1,179.25,Bradley,192,True
15793,ClC1=CC=C(Cl)S1,232.35,Bradley,548,True
15804,C#CC1=CC=CC=C1,228.25,Bradley,142,True
15833,BrC1=CC=CC=C1C1=CC=CC=C1,274.65,Bradley,1302,True
15853,OCCCCCCCCCCO,346.15,Bradley,2008,True
15877,COC(F)(F)C(Cl)Cl,237.65,Bradley,1397,True
15878,CC1=CC(C)=C(O)C(C)=C1,345.65,Bradley,931,True
15885,OC1=CC=C(O)C(=C1)C1=CC=CC=C1,375.15,Bradley,1604,True
15891,CC1=CC=C(C=C1N)[N+]([O-])=O,379.15,Bradley,1971,True
15897,CC1CCCCC1,147.15,Bradley,1430,True
15898,O=C1CCCCCCCCC1,299.15,Bradley,2623,True
15925,C1=CC=C2C(=C1)C1=CC=CC3=C1C2=CC=C3,381.15,Bradley,1474,True
15990,OCCOC1=CC2=CC=CC=C2C=C1,348.45,Bradley,2252,True
15998,CCC(C)(C)C=C,139.15,Bradley,282,True
16004,COC1=CC=C(CCCC(O)=O)C=C1,331.35,Bradley,1646,True
16035,CCCC#CC(O)=O,299.15,Bradley,1916,True
16043,CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,455.15,Bradley,1486,True
16066,CCC1=CCCCC1,163.15,Bradley,34,True
16072,OC(=O)C1=C(F)C=CC=C1F,431.15,Bradley,920,True
16086,CN1C(=O)OC(C)(C)C1=O,319.65,Bradley,1213,False
16090,COC(=O)C1=CC=C(C=C1)C(O)=O,495.15,Bradley,992,True
16136,CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C,450.15,Bradley,2599,True
16137,CC1=CC=C(Cl)C=C1[N+]([O-])=O,310.65,Bradley,2378,False
16142,CC(=O)OO,273.1,Bradley,257,True
16165,CCCCCCCCN,272.65,Bradley,1434,True
16188,CCC(C)=NO,243.35,Bradley,434,True
16202,O=C1NS(=O)(=O)C2=CC=CC=C12,502.15,Bradley,275,True
16239,ClC1=CC(Br)=CC=C1,251.35,Bradley,660,True
16250,NC1=CC(OC2=CC=CC=C2)=CC=C1,309.65,Bradley,1201,True
16253,[O-][N+](=O)C1=CC=CC2=C1N=CC=C2,362.15,Bradley,1811,True
16272,SC1=NC2=CC=CC=C2N1,571.15,Bradley,2862,True
16274,CCCCCCCCCCCCCCCCCC(=O)OCC,307.15,Bradley,1785,True
16337,NC1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,435.15,Bradley,1816,True
16356,[O-][N+](=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,416.15,Bradley,2234,True
16421,NC1=CC=CC(=C1)C#N,326.25,Bradley,2121,True
16443,OC(=O)C1=CN=CC=C1,510.15,Bradley,1557,True
16461,OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=CC=C1,559.15,Bradley,1659,True
16468,ClS(=O)(=O)C1=CC=CC=C1,287.95,Bradley,699,True
16498,ClCC1=CC=CC=C1Cl,258.15,Bradley,2610,True
16500,CC(=O)C1=CC=C(Cl)C=C1Cl,306.65,Bradley,1374,True
16544,CC(=C)CCC(C)=C,197.85,Bradley,781,True
16548,CC(=O)C1=CC=C2C=CC=CC2=C1,327.65,Bradley,2448,True
16557,COC(=O)C(Cl)Cl,221.15,Bradley,69,True
16581,CNC(=O)C1=CC=CC=C1,353.65,Bradley,2296,False
16588,C[Si](C)(C)[Si](C)(C)C,285.95,Bradley,1639,True
16593,CC1=C(N)C=CC=C1Cl,274.65,Bradley,885,True
16595,OC(=O)COC1=CC=CC=C1Cl,422.15,Bradley,1594,True
16666,CC(Br)C(C)(Br)Br,275.05,Bradley,125,True
16669,OC1=CC=C(Cl)C=C1CC1=CC=CC=C1,321.35,Bradley,451,True
16670,CC1=CC=C(C=C1)[N+]([O-])=O,325.65,Bradley,2476,True
16720,NC1=CC=CC2=C1C=CC=C2,321.75,Bradley,1524,True
16736,OC(=O)C1=CC(I)=CC=C1,461.15,Bradley,1544,True
16748,CCC1CCC1,130.15,Bradley,39,True
16832,CCC(C)(C)O,263.15,Bradley,2648,True
16843,OC(=O)CC1=CC(=CC=C1)[N+]([O-])=O,392.15,Bradley,723,True
16879,CCN(CC)C1=CC=C(Br)C=C1,309.15,Bradley,2646,True
16880,BrCCCCCCBr,273.0,Bradley,2738,True
16893,CCC(CC)C(C)C,158.15,Bradley,21,True
16933,CCSC,167.15,Bradley,51,True
16987,NC1=NC(=NC(N)=N1)C1=CC=CC=C1,500.15,Bradley,431,False
16990,CC1=CC=CC2=C1NC=C2,357.65,Bradley,1088,True
17018,CCOC(=O)CCCCCCCCC(=O)OCC,276.65,Bradley,2282,True
17036,CCC1=NN=C(N)S1,474.15,Bradley,1546,False
17050,OC(=O)COCC(O)=O,419.15,Bradley,2794,True
17103,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C(NC5=C4C=CC(OC)=C5)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)C=CC1=CC(OC)=C(OC)C(OC)=C1,511.15,Bradley,648,True
17129,O=CC1=CC=C(OC2=CC=CC=C2)C=C1,297.95,Bradley,582,True
17136,C1CNCCNC1,315.35,Bradley,2177,True
17144,CCCC=C,109.15,Bradley,2486,True
17166,CCCCCCCCCCC(C)=O,293.15,Bradley,2003,True
17177,CC(C)(C)C1=CC(C=O)=CC(=C1O)C(C)(C)C,460.15,Bradley,1885,True
17217,COC1=CC=CC=C1OC(=O)C1=CC=CC=C1,331.35,Bradley,1632,False
17218,NC1=C2C(=O)C3=CC=CC=C3C(=O)C2=C(N)C=C1,539.15,Bradley,2819,True
17226,CC1=CC=C(N)C=C1,316.65,Bradley,1454,True
17248,CN(C)CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,365.35,Bradley,2176,True
17251,CCSCC,169.15,Bradley,50,True
17334,COC1=CC(=CC=C1N)C1=CC=C(N)C(OC)=C1,409.15,Bradley,910,True
17336,CC1CC1,96.15,Bradley,86,True
17342,[O-][N+](=O)C1=CC=CC=C1Br,315.65,Bradley,1266,True
17343,CC(=O)C1=CC=C(O)C=C1O,418.15,Bradley,1771,True
17351,CC(C)CC(N)=O,409.15,Bradley,936,True
17381,NC(N)=NC(=O)C1=C(N)N=C(N)C(Cl)=N1,513.15,Bradley,994,True
17405,OC(=O)C1=CC=CO1,405.15,Bradley,2552,True
17411,CC(C)(O)C1CCC(C)(O)CC1,431.15,Bradley,423,False
17432,CC(C)C(O)=O,226.65,Bradley,1412,True
17438,[O-][N+](=O)C1=C(F)C=C(F)C=C1F,276.9,Bradley,589,True
17457,NC1=CC=CC(Cl)=C1Cl,296.15,Bradley,2035,True
17462,CC1=CC=NC(=C1)C1=CC(C)=CC=N1,447.15,Bradley,986,True
17463,CCC1=CC=C(CC)C=C1,230.25,Bradley,88,True
17508,ClC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,349.95,Bradley,1679,True
17550,O=C1OC2=CC=CC=C2C=C1,343.65,Bradley,1185,True
17561,CCCCC1CCCCC1,196.85,Bradley,2495,True
17643,CC(=O)NNC1=CC=CC=C1,403.15,Bradley,448,True
17659,CC1=CC=CC(N)=N1,315.15,Bradley,1835,True
17666,CC1=CC(=O)C2=CC=CC=C2C1=O,377.15,Bradley,2868,True
17686,CC1=C(N)C=C(N)C=C1,371.15,Bradley,1967,False
17693,NC(=O)C1=CC(Cl)=CC=C1,409.15,Bradley,1072,True
17700,C[C@H]1CC[C@@H](C)C1,139.15,Bradley,280,True
17702,NCCCCCCN,313.35,Bradley,2226,True
17760,FC(F)(F)C1=CC=CC=C1,245.05,Bradley,2105,False
