,smiles,mp,db,db_index,train/test
23979,O=C(CCC(=O)OC1=CC=CC=C1)OC1=CC=CC=C1,394.15,OCHEM,9194,True
23982,OC1=C(O)C(O)=C(C=O)C=C1,435.82,OCHEM,17461,True
23983,CC1=C(C)C(C)=C2C(=O)OC3(CC2=C1C)C(=O)C1=CC=CC=C1C3=O,530.15,OCHEM,16621,True
23986,COC(=O)C1CCC(C)(OC1(C)C)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,364.15,OCHEM,12982,True
23987,CC1=CC(Cl)=CC(C=O)=C1O,340.65,OCHEM,6231,True
23988,CC(C)CN1C2=C(NC=N2)C(=O)N(C)C1=O,473.15,OCHEM,11275,True
23991,CC(C)[C@@H](N)C(=O)NCC(C)(C)SCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@H](C)[C@@]23CCC(=O)[C@H]2[C@@]1(C)[C@H](C)CC3,414.15,OCHEM,21846,True
23993,COCCCN1C(=CC2=C1N(C)C(=O)N(C)C2=O)C(O)=O,439.15,OCHEM,20926,True
23995,COC(=O)[C@]1(O)CC2=C(N(C)CCC2)C2=C1C=C(OC)N=C2Cl,426.0,OCHEM,17724,True
23997,CNC[C@H](O)C1=CC=C(O)C(O)=C1,490.65,OCHEM,21249,False
24001,CN1N(C(=O)C(CC2=C(C)N(C)N(C2=O)C2=CC=CC=C2)=C1C)C1=CC=CC=C1,428.15,OCHEM,16947,True
24004,NC(CCO)C(O)=O,478.15,OCHEM,4557,True
24006,COS(=O)(=O)C1=CC(=CC=C1C=CC1=C(C=C(C=C1)[N+]([O-])=O)S(=O)(=O)OC)[N+]([O-])=O,501.15,OCHEM,14733,True
24008,CCOC1=NC2=C(C=CC=C2)C(=O)N1,451.15,OCHEM,14456,False
24009,CC1=C(SC2=C1C=CC=C2)C(=O)C1=CC=CC=C1C(O)=O,455.15,OCHEM,4814,True
24011,COC1=CC=C(C=O)C=C1[N+]([O-])=O,372.15,OCHEM,17999,True
24012,CC1=CC(=C(O)C(CC2=CC(C)=CC(=C2O)C(C)(C)C)=C1)C(C)(C)C,396.15,OCHEM,8022,True
24015,OC(=O)C(F)=CC1=CC=CC=C1,431.15,OCHEM,8353,False
24017,CC(Br)C(=O)C1=CC=C(Br)C=C1,359.65,OCHEM,2605,True
24020,CC(C)(C)[Si](Cl)(Cl)Cl,371.15,OCHEM,7096,True
24023,CN(C(=O)OC(C)(C)C)C(C)(C)C(O)=O,428.15,OCHEM,4612,True
24025,OC(C(=O)C1=CC=C2C=CC=CC2=C1)C1=CC=CC=C1,425.15,OCHEM,16498,True
24028,CCCCCCCCCCCCCCCCCC(=O)OC=C,309.15,OCHEM,17402,True
24029,CCCCCC(O)C=C,224.15,OCHEM,18641,True
24030,ClC1=CC=C(C=C1)C1=C(C=O)C2=C(N1)C=CC=C2,531.15,OCHEM,5950,True
24031,OC(=O)C1=C(F)C(F)=C(Br)C(F)=C1F,416.65,OCHEM,20262,True
24032,CC1=CC=CC=C1C=C1C(=O)OC(C)(C)OC1=O,415.15,OCHEM,18003,True
24033,NC1=CC(C=CC(=O)C2=CC=CC=C2)=CC=C1,432.15,OCHEM,12809,True
24035,CN1C(=O)C(C2=NNC(=O)C2=N/NC2=CC=C(C=C2)[N+]([O-])=O)=C(O)C2=CC=CC=C12,573.15,OCHEM,13929,True
24041,NC1=C(C=CC2=C1C(=O)C1=C(C=CC=C1)C2=O)C(O)=O,569.15,OCHEM,7460,True
24042,COC1=C(F)C=C(C=C1F)C#N,359.15,OCHEM,19705,True
24046,ClCCOC1=CC=C(C=CC(=O)C2=CC=C(OCCCl)C=C2)C=C1,356.15,OCHEM,15244,True
24047,CC1=C(C=C(/C#N)C2=NC3=C(N2)C=CC=C3)C=CC=C1,483.15,OCHEM,13566,True
24048,CN(C)C1=C(C)C=C(C=C1)N=NC1=CC=C(C=C1)[N+]([O-])=O,399.15,OCHEM,10571,True
24049,COC1=CC=C(C)C(=C1)C(O)=O,420.15,OCHEM,17781,True
24050,CC=C1/CC(=C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,491.15,OCHEM,8505,True
24051,COC1=C(C=CC=C1)C1=NN=C2SC(NN12)C=CC,398.15,OCHEM,12185,True
24054,OC(=O)C1=CC(F)=C(C=C1)C(F)(F)F,448.15,OCHEM,15135,False
24055,FC1=CC=C(C=C1)C(=O)CCCCl,279.15,OCHEM,16106,True
24056,OCC1=CC(CN2C=NC=N2)=CC=C1,330.65,OCHEM,5259,True
24058,N=C1OC2=CC=CC=C2C=C1C#N,473.15,OCHEM,15626,True
24061,FC(F)(F)OC1=CC=CC(=C1)C1=NN=NN1,430.65,OCHEM,20636,True
24062,ClC1=C2C=CC=CC2=C(Cl)C=C1,340.65,OCHEM,9986,True
24068,CC(C)CCCC(C)C1CCC2C3CC(Cl)C4(O)CC(=O)CCC4(C)C3CCC12C,487.15,OCHEM,15695,True
24069,COC1=CC=CC(OC)=C1C=NN1C(S)=NN=C1C(F)(F)F,451.15,OCHEM,16310,True
24070,NC(=O)CSSCC(N)=O,435.15,OCHEM,5236,True
24073,C1=CC=C(C=C1)C1=CC=CC=N1,268.15,OCHEM,19509,True
24076,CC1=CC=C(C)C(OCC(O)=O)=C1,388.15,OCHEM,18941,False
24078,CC(=O)OC1=C(C)C(C)=C(O)C=C1C,381.15,OCHEM,3586,True
24080,CC(=O)C1=CC2=C(OC1=O)C1=C3N(CCCC3=C2)CCC1,455.15,OCHEM,4419,True
24086,CC(C)(C)OC(=O)N[C@@H](CI)C(=O)OCC1=CC=CC=C1,354.15,OCHEM,21444,True
24088,NC(CC1=CC=C(F)C=C1)C(O)=O,526.15,OCHEM,1181,False
24090,OCCN1CCN(CCO)CC1,408.15,OCHEM,8074,True
24092,C(N1C=CC=C1)C1=CN=CC=C1,334.65,OCHEM,4248,True
24094,COC(=O)C1=CC=C(O)C(O)=C1,409.15,OCHEM,21284,True
24098,ON=CNC1=CC=C(Cl)N=N1,482.15,OCHEM,5390,True
24100,CCOC(=O)N1COCC2=C1C=CC1=C2N=C2C(CO)=C(NC)C=CC2=C1,419.15,OCHEM,7,True
24101,CCCOC1=C(OCC(O)CO)C=CC=C1,343.15,OCHEM,11641,True
24103,CN(O)C(=O)CC1=CC=C(OCC2=CC=CC=C2)C=C1,369.15,OCHEM,17212,True
24107,CC1=C(CCO)N=C(O1)C1=CC=CC=C1,346.65,OCHEM,6345,True
24111,OC(=O)CC1=CC=C2OCOC2=C1,403.15,OCHEM,6788,True
24112,NC[C@H](O)C1=CC=C(O)C(O)=C1,490.15,OCHEM,17780,True
24113,CC1=CC=CC(C)=C1Br,263.15,OCHEM,3957,True
24114,OCC(O)C(O)C(O)C(O)CO,463.15,OCHEM,9078,True
24115,CC(C)(C)OC(=O)NC1=CC=NC=C1,421.65,OCHEM,20064,True
24117,ClC1=CC=C(C=C1)C(=O)NNC(=O)C1=CC=C(Cl)C=C1,533.15,OCHEM,15489,True
24118,CC(C)(C1=CC(Br)=C(OCCO)C(Br)=C1)C1=CC(Br)=C(OCCO)C(Br)=C1,384.15,OCHEM,4234,True
24124,CC(=O)CCC1=CC=CC=C1,260.15,OCHEM,10275,True
24125,CCCCCS(=O)CCCCC,331.15,OCHEM,10038,True
24126,C=CCOC(=O)C1=C(C=CC=C1)C(=O)OCC=C,203.15,OCHEM,679,True
24128,CCCCCCCCCCC(=O)CC,304.15,OCHEM,9865,True
24131,OC1OC2(CCCCC2)CC2=CC=CC=C12,362.15,OCHEM,17411,True
24133,CC(OCC(=O)C1=CC=CC=C1)=C(C#N)C1=CC=CC=C1,384.15,OCHEM,12468,True
24135,COC1=CC=C(C=O)C=C1F,308.15,OCHEM,18181,True
24136,CCC(C)(O)C#C,303.65,OCHEM,7382,True
24138,CCOC(=O)C(C(=O)OCC)C(=C(C#N)C(=O)OCC)C1=CC=C(C=C1)[N+]([O-])=O,383.15,OCHEM,16992,True
24139,O=CC1=NOC(=C1)C1=CC=CS1,339.15,OCHEM,1943,True
24140,CCCCCCCCC1=CN=C(N=C1)C1=CC=C(OCCCCCC)C=C1,332.65,OCHEM,18690,True
24143,CN(C)CCOC1=CC=CC=C1N,311.65,OCHEM,3274,False
24149,OC(=O)C=CC1=CC(Br)=C(F)C=C1,467.15,OCHEM,19823,True
24151,OC(=O)CCC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,467.15,OCHEM,8001,True
24152,ClN1C(=O)C2=CC=CC=C2C1=O,460.15,OCHEM,3376,True
24154,CC(=O)C1=CC(F)=CC(F)=C1O,383.15,OCHEM,6235,True
24158,COC1=C(OC2CCCC2)C=C(C=C1)C(Cl)=O,319.65,OCHEM,2716,False
24160,CC(=O)OC1=NC(CCC2=CC=CC=C2)=NN1C1=CC=CC=C1,382.15,OCHEM,12926,True
24161,C1CCC=CCC1,217.15,OCHEM,9285,True
24163,CN(C)C1=CC=C(C=C[N+]([O-])=O)C=C1,461.15,OCHEM,15783,True
24165,NC1=CC=C(C=C1Cl)[N+]([O-])=O,381.15,OCHEM,8062,True
24167,O=CC(C=O)C1=CC=NC=C1,593.15,OCHEM,4546,True
24172,COC1=CC(C)=C(OC)C=C1CC(C)N,333.9,OCHEM,16834,True
24173,N#CCN(CC#N)CC#N,399.15,OCHEM,10873,False
24179,BrC1=CC(Br)=C(Br)C(Br)=C1,372.65,OCHEM,324,True
24180,CC(C)=CC1C(C(=O)OCN2C(=O)CN(CC#C)C2=O)C1(C)C,298.15,OCHEM,21781,True
24185,NC(=O)C1=CC(F)=CC(F)=C1,429.15,OCHEM,19708,True
24188,FC(F)(F)C1=CC2=C(SC3=CC=CC=C3N2)C=C1,462.15,OCHEM,7617,True
24189,CN(C)C1=CC=C(C=C1)[N+]([O-])=CC(=O)C1=CC=C(C=C1)C(=O)C=[N+](/[O-])C1=CC=C(C=C1)N(C)C,406.15,OCHEM,12499,True
24190,ClC1=CC2=C(OC3=C2C(Cl)=C(Cl)C(Cl)=C3Cl)C(Cl)=C1Cl,506.15,OCHEM,11667,True
24191,OC1=C(Br)C=CC2=C1N=CC=C2,412.65,OCHEM,14988,True
24196,CCNC1=CC(NC(C)=O)=CC=C1C,381.15,OCHEM,6409,False
24198,BrC1=NC2=C(S1)C=CC=C2,314.15,OCHEM,1741,True
24200,CCC1=NN(C)C(C(=O)NCC2=CC=C(C=C2)C(C)(C)C)=C1Cl,338.15,OCHEM,21722,False
24204,CCCCCCC1CCCCC1,230.15,OCHEM,10569,True
24205,OC(=O)C1=C2C=CC=CC2=CC=C1P(C1=CC=CC=C1)C1=CC=CC=C1,464.15,OCHEM,19324,True
24206,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=C(F)C=CC=C1F,467.15,OCHEM,11905,True
24208,CC1=CC2=C(SC(=C2)C(O)=O)C=C1,495.15,OCHEM,2634,True
24214,CNCCC1=CNC2=C1C=CC=C2,361.15,OCHEM,7279,True
24215,CCC(C)N=C(/C)C1=C(O)C2=CC=CC=C2N(C2=CC=CC=C2)C1=O,467.15,OCHEM,12365,True
24216,CCC1=CC(CC2=CC(CC)=C(N)C(CC)=C2)=CC(CC)=C1N,362.65,OCHEM,1192,True
24219,ClCCOCOCCCl,241.15,OCHEM,7945,True
24222,CCCCCCCS,230.15,OCHEM,9906,False
24224,COC1=CC=C(COC(C)=O)C=C1,357.15,OCHEM,7812,True
24225,NNC(=O)C12CC3CC(CC(C3)C1)C2,425.15,OCHEM,5810,True
24226,O=C1CCC2=C(C1)C=CC=C2,291.15,OCHEM,8769,True
24227,CCNC1=NC(OC)=NC(NC(C)(C)C)=N1,397.15,OCHEM,11358,True
24228,COC(=O)C1=NN(CN(CN2N=C(C=C2C)C(=O)OC)C2=CC=CC=C2)C(C)=C1,398.15,OCHEM,14199,True
24229,OC(=O)CC(CC1=CC=CC=C1)C(O)=O,435.15,OCHEM,20987,True
24230,NC1=C(N)C(=CC=C1)[N+]([O-])=O,431.15,OCHEM,10488,True
24233,CN(C)C(=O)NC1=NOC(=C1)C(C)(C)C,393.15,OCHEM,11542,True
24234,CC(C)(C)OC(=O)N1CCNCC1,321.15,OCHEM,2546,True
24235,NC(CS(=O)CC=C)C(O)=O,438.15,OCHEM,8887,True
24238,ClC1=CC(=C(Cl)C=C1)C1=CC(Cl)=CC=C1Cl,360.15,OCHEM,17926,True
24240,CC1CCC2=CC=C(CCC(C)=O)C=C2N1,327.15,OCHEM,16885,False
24242,CCC1=C2CCC3C(CCC4CC(O)CCC34C)C2=CC=C1C,445.15,OCHEM,16960,True
24243,OC(=O)C1=C(C=CC(SC#N)=C1)[N+]([O-])=O,431.15,OCHEM,4482,True
24244,CC1=NC2=C(C3=C(CCCC3)S2)C(=O)N1NC(=O)C1=CC=C(Cl)C=C1,507.15,OCHEM,14446,True
24250,CCC1CN2CCC3=C(NC4=C3C(OC)=CC=C4)C2CC1C(=COC)C(=O)OC,377.15,OCHEM,10541,True
24252,CC(=O)OC[C@@H](OC(C)=O)[C@@H](O[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)C#N,405.15,OCHEM,12141,True
24255,COC1=CC=C(C=O)C=C1C(F)(F)F,312.15,OCHEM,20530,True
24258,NC1=C(F)C(F)=C(C(F)=C1F)C1=C(F)C(F)=C(F)C(F)=C1F,419.15,OCHEM,7175,True
24259,N[C@H]1CC[C@H](CC1)C(O)=O,573.15,OCHEM,21060,True
24260,NC1=C(C=C2C=CC=CC2=C1)C(O)=O,489.15,OCHEM,10748,True
24261,FC1=CC=C(C=C1)C1CC(=O)CC(=O)C1,449.15,OCHEM,2026,True
24264,CC(C)NC(=O)N1CC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1,409.15,OCHEM,11386,True
24265,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,322.15,OCHEM,9878,True
24266,CC1=C(O)C=CC=C1N,403.15,OCHEM,1043,True
24267,OC(=O)CSCCOC1=CC=CC=C1,323.65,OCHEM,2258,True
24268,COC(=O)C1=CN=C(Br)S1,336.15,OCHEM,17499,True
24270,CCOC(=O)C(SP(=S)(OC)OC)C1=CC=CC=C1,290.65,OCHEM,10281,True
24271,COC1=C(F)C=CC(=C1)C(C)=O,326.15,OCHEM,7007,True
24276,OC(=O)C1=C(Br)C=C(Br)C=C1,447.15,OCHEM,322,True
24278,O=C1OCCOC(=O)C2=C(C=CC=C2)C(=O)OCCOC(=O)C2=C1C=CC=C2,465.15,OCHEM,12234,True
24279,[O-][N+](=O)C1=CC=CC(=C1)C1OCCO1,327.15,OCHEM,14966,True
24280,CC1(C)OC(C)(CCC1C(O)=O)C(O)(CC1=CC=CC=C1)CC1=CC=CC=C1,411.15,OCHEM,12986,True
24282,OC(=O)CCC1=CC=C2NC(=O)CCC2=C1,507.15,OCHEM,12609,True
24283,CC1=CC(=CC=C1Br)C(N)=O,452.65,OCHEM,20316,True
24284,COC(=O)C1=CC=C(NC(C)C)C(N)=C1,378.15,OCHEM,5324,True
24286,NC1=NC=CC=C1C(O)=O,569.15,OCHEM,5677,True
24287,O=CC1=CC=C(O1)SC1=NC=CC=C1,339.15,OCHEM,2656,True
24292,OC(=O)C1=CC(F)=CC(=C1)[N+]([O-])=O,398.15,OCHEM,7082,True
24296,OC(=O)C1=CC(=CC=C1)S(Cl)(=O)=O,408.15,OCHEM,15702,True
24297,COC1OC2CC3C(C)(C)CCC(O)C13C1C(O)CC3C(O)C21C(=O)C3=C,534.15,OCHEM,16719,True
24300,CC1=CC(=C(C)C=C1Cl)S(N)(=O)=O,464.15,OCHEM,20338,True
24303,OC1=C(Br)C=C(Br)C=C1Br,368.65,OCHEM,298,True
24304,OC1=CC=C2C(=O)C=C(OC2=C1)C1=CC=CC=C1,519.15,OCHEM,10812,True
24306,CC1=NC=C(C(N)=N1)S(=O)(=O)C(C)(C)C,437.15,OCHEM,5039,True
24313,NC(=NO)C1=CC(Cl)=CC=C1,389.15,OCHEM,2761,True
24315,CCCCCCCCCCCCCCC(=O)OC,291.65,OCHEM,10854,True
24317,COC(=O)CC(O)(CC(=O)OC)C(=O)OC,352.45,OCHEM,9879,True
24320,CC(C)C1=C(C=C(C)C(=C1)N=NC1=CC=C(NC(C)=O)C=C1)N=NC1=CC=C(NC(C)=O)C=C1,557.15,OCHEM,12547,False
24322,FC1=CC=C(C=C1)C1=CC=NO1,328.15,OCHEM,16913,True
24323,COC1=CC=C(CCl)C(C)=C1CCl,370.15,OCHEM,17688,True
24325,OC1CCCCC1Cl,302.15,OCHEM,10808,True
24326,O=C1N(CC2=CC=CC=C2)C(=O)C2=C1C=CC=C2,389.15,OCHEM,10103,True
24328,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,451.65,OCHEM,17364,True
24331,CCN(CC)C(=O)CC(C)=O,200.15,OCHEM,637,True
24333,NC1=C(Cl)C=CC(Br)=C1,321.65,OCHEM,6997,True
24334,CC1=CC=C(OC(=O)C(C)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,384.15,OCHEM,16361,True
24335,OC1=C(C2=CC=CC=C2)S(=O)(=O)C(C1=O)C1=CC=CC=C1,512.65,OCHEM,18943,True
24336,CC(C)C1CCC(C)CC1OC(=O)C(CC1=CC=CC=C1)C1=CC=CC=C1,374.15,OCHEM,15181,False
24337,CCOC(=O)COC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)N(=O)=O,338.15,OCHEM,11726,True
24338,NC1=CC(=CC(=C1)C(O)=O)[N+]([O-])=O,489.15,OCHEM,19792,True
24339,O=C1N2CCC3=CC=CC=C3C2=CC2=CC=CC=C12,374.15,OCHEM,17663,True
24341,COCC1=CN=C(C2=NC(C)(C(C)C)C(=O)N2)C(=C1)C(O)=O,439.15,OCHEM,11934,True
24342,CC12C3CC(C(=C(C4=CC=CC=C4)C4=CC=CC=C4)C13C1=CC=CC=C1)C2(C)C,437.15,OCHEM,12886,True
24347,ClC1=CC=C(C=C1)C(=O)NC1=NN=C(O1)C1=CC=C(Cl)C=C1,551.15,OCHEM,14548,True
24351,CNC(=O)ON=C1C(Cl)C2CC(C#N)C1C2,417.15,OCHEM,11023,True
24352,COC1=C(C)C(Br)=C(OC)C(C)=C1C,345.15,OCHEM,15092,True
24355,CN(C)C1=CC=CC(N(C)C)=C1C#N,345.15,OCHEM,4844,True
24356,COC1=CC(N)=C(C=C1OC)C#N,372.15,OCHEM,19050,True
24358,FC1=CC=C(C=C1)C1(CN2C=NC=N2)OC1C1=CC=CC=C1Cl,410.15,OCHEM,21642,True
24360,COC1=CC(Cl)=C(Cl)C=C1Cl,350.65,OCHEM,10764,True
24364,COC(=O)C1=C(CC(C)C)C(C2=NCCS2)=C(N=C1C(F)F)C(F)(F)F,351.15,OCHEM,11967,True
24365,[O-][N+](=O)C1=CC=C(C=CC2CC3=CC=CC=C3C(=O)O2)C=C1,454.15,OCHEM,13258,True
24367,OC(=O)C(=C/C1=CC=CC=C1)C(=CC1=CC=CC=C1)C(O)=O,496.15,OCHEM,14577,True
24370,CN(C(=O)C(Cl)Cl)C1=CC=C(O)C=C1,448.15,OCHEM,8946,True
24371,OC1=CC=C(O)C(Cl)=C1,381.15,OCHEM,9144,True
24373,O=C1C=CC(=O)[C@@H]2CC3=CC=CC=C3C[C@H]12,401.15,OCHEM,13329,True
24376,ON=C(Cl)C1=CC=C(Cl)C=C1,551.15,OCHEM,14208,True
24377,CC1=CC(N)=NC=C1Br,422.65,OCHEM,19070,True
24381,CC1=NC(C=O)=CS1,330.15,OCHEM,3455,False
24385,OCC1=CCN2CCC(O)C12,393.15,OCHEM,8506,True
24390,OC(=O)C(C(O)=O)C1=CC=CC=C1,427.15,OCHEM,4132,True
24392,C1=CC2=CC=CC(P(C3=C4C=CC=CC4=CC=C3)C3=C4C=CC=CC4=CC=C3)=C2C=C1,539.15,OCHEM,3508,True
24394,OC(=O)C1=C(O)C=CC=N1,483.15,OCHEM,1184,True
24395,OC(=O)CNC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2,449.15,OCHEM,1261,True
24401,CC(C)NC(=O)C=C,337.15,OCHEM,10134,True
24402,CN(C)C(=O)NC1=CC=C(N2N=C(OC2=O)C(C)(C)C)C(Cl)=C1,466.15,OCHEM,11363,True
24405,COC1=CC=C2C[C@]3(CC2=C1)CC[C@@H](CC3)C1=CC=C(C=C1)C(C)(C)C,357.65,OCHEM,14153,True
24407,FC(F)(F)C1=CC=C(C=C1)C1=NC(=CS1)C(Cl)=O,370.15,OCHEM,4726,True
24409,CC1=C(Cl)C(Cl)=CC(Cl)=C1Cl,366.65,OCHEM,9652,True
24411,CN1C=CN=C1C=O,310.15,OCHEM,5465,True
24414,CC1=CC=C(I)C=C1[N+]([O-])=O,333.15,OCHEM,20507,True
24417,CCN(CC)C(Cl)=O,241.15,OCHEM,7551,True
24418,CN1N=CC(N2CCOCC2)=C(Cl)C1=O,405.15,OCHEM,5304,True
24421,CC1=CC(NC(=O)C(C(F)(F)F)C(F)(F)F)=CC=C1,448.15,OCHEM,18186,True
24424,CCOC(=O)C1=C2C=C3C(C=C2N=C1C)=NC(C)=C3C(=O)OCC,615.15,OCHEM,17662,True
24426,CCCCOCCCN,208.15,OCHEM,650,True
24429,CSC1=NC(=O)N2C=CC=CC2=N1,423.15,OCHEM,14621,True
24430,CC1=CC=C(C=C1)S(=O)(=O)N1CCCN(CCN(CC1)S(=O)(=O)C1=CC=C(C)C=C1)S(=O)(=O)C1=CC=C(C)C=C1,509.15,OCHEM,14940,False
24433,CC1=C(SC(=N1)C1CCN(CC1)C(=O)OC(C)(C)C)C=O,493.15,OCHEM,3068,False
24435,NC(=O)C1=CC(OC(F)(F)F)=CC=C1,389.15,OCHEM,19575,True
24438,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(=O)CO,441.15,OCHEM,8849,True
24440,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,235.15,OCHEM,8815,True
24442,CC1(C)[C@@H](C=C(/Cl)C(F)(F)F)[C@H]1C(=O)O[C@H](C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,328.75,OCHEM,21676,True
24443,CC(=O)C1=CC2=C(S1)C=CC=C2,360.15,OCHEM,19017,False
24444,[O-][N+](=O)C1=CN=C(Cl)C=C1,380.15,OCHEM,14987,False
24445,COC1=CC(F)=C(C=C1F)C#N,364.15,OCHEM,18923,False
24446,CCCCCCCCC=CCCCCCCCC(O)=O,318.15,OCHEM,7969,True
24447,CC(C)CC(N)C(O)=O,573.15,OCHEM,1118,True
24450,OCC1=C(C=CC(Cl)=C1)[N+]([O-])=O,352.65,OCHEM,4203,True
24452,CCC(Cl)CC,168.15,OCHEM,9150,True
24453,O=C(NC1=CC=CC=C1)NC1=CC=CC=C1,515.15,OCHEM,21419,True
24455,Cl[C@@]12CC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@]1(Cl)C(=O)N(C2=O)C1=CC=CC=C1,433.0,OCHEM,15748,True
24457,COC1=CC=C2C(OC)=C3C=COC3=NC2=C1OC,450.15,OCHEM,7490,True
24459,CC1=C(C=C(C(C=CC2=CC=CC=C2N)=C1)[N+]([O-])=O)[N+]([O-])=O,448.15,OCHEM,12751,True
24461,CC1=NC2=C(O1)C=CC(Cl)=C2,328.65,OCHEM,695,True
24463,C[C@]12CCC(=O)C1(C)CCC1C2CC[C@@]2(C)CC(=O)CCC12C,458.15,OCHEM,12299,True
24464,CC1C2CCC3C4CC=C5CC(CCC5(C)C4CCC23CN1C)N(C)C,399.15,OCHEM,8846,True
24467,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,272.15,OCHEM,729,True
24469,CN1C=CC=CC1=S,362.65,OCHEM,10053,True
24470,CCC1CC(=O)C=C(C)C1(O)C=CC(C)=CC(O)=O,460.15,OCHEM,5881,True
24471,OCCBr,193.15,OCHEM,450,True
24473,CNC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,421.15,OCHEM,14305,True
24475,CS(=O)(=O)C1=CC=C(C=C1)S(Cl)(=O)=O,433.65,OCHEM,20073,True
24477,COC1=C(O)C(I)=CC(C=O)=C1,367.15,OCHEM,989,True
24484,CC1=C(C=CC=C1C#N)C#N,409.15,OCHEM,17974,True
24485,COC1=C(O)C=C2CCNCC2=C1,495.15,OCHEM,13213,True
24486,NC1=C(I)C(C(=O)N(CCC(O)=O)C2=CC=CC=C2)=C(I)C=C1I,407.15,OCHEM,10378,False
24488,CC1CC2C3CC=C4CC(CCC4(C)C3CCC2(C)C1=O)OC(C)=O,414.15,OCHEM,15313,False
24489,CC1=CC(C)=C(C)C=C1N,341.15,OCHEM,8176,True
24490,CCOC1=CC=CC2=C1OC(=O)C(=C2)C(O)=O,464.15,OCHEM,4754,True
24491,OCC1=CC=CC=C1N1CCOCC1,328.65,OCHEM,1958,True
24492,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C=C1,496.15,OCHEM,20122,True
24496,ClCC=O,256.85,OCHEM,7856,False
24499,N#CCCN1C=CN=C1C1=CC=CC=C1,373.15,OCHEM,2644,True
24501,CCCCOC1=CC=C(OCCCC)C=C1,318.65,OCHEM,7815,True
24502,CCOC(=O)C1=CC=CC=C1C(C1=CC(Br)=C(O)C(Br)=C1)=C1C=C(Br)C(=O)C(Br)=C1,483.15,OCHEM,4507,True
24503,CC1=CC(N)=C(Cl)N=C1,357.65,OCHEM,1698,True
24504,NNC(=N)NN(=O)=O,458.15,OCHEM,11098,True
24505,NC(=O)CCC(N)=O,535.15,OCHEM,973,True
24506,O=CC1=CC=CC(OC2=NC=CC=C2)=C1,389.15,OCHEM,3393,True
24510,CC(C)=CCCC(C)=CC=CC(C)=CC=CC(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,451.15,OCHEM,8478,False
24511,NNC(=O)C1=CC2=CC=CC=C2C=C1,420.15,OCHEM,19486,False
24512,O=C1OC(=O)C2C3OC(C=C3)C12,393.15,OCHEM,6732,True
24514,COC1=C(OC)C(OC)=C(C=C1)C(C)=O,288.95,OCHEM,10981,True
24515,N1C2=CC=CC=C2C(=C1C1=C(C2=C(N1)C=CC=C2)C1=CC=CC=C1)C1=CC=CC=C1,500.15,OCHEM,12482,True
24516,CCCSC1=CC=C(C(=C1)N=C(NCCS(O)(=O)=O)NC(=O)OC)[N+]([O-])=O,423.15,OCHEM,21860,True
24520,FC1=C(C=CC(Cl)=C1)S(Cl)(=O)=O,309.15,OCHEM,20344,True
24528,CC(=O)O[Si](OC(C)=O)(OC(C)=O)OC(C)=O,383.15,OCHEM,8900,True
24531,[O-][N+](=O)C1=C(NC2=NC=C(C=C2Cl)C(F)(F)F)C(=C(Cl)C(=C1)C(F)(F)F)[N+]([O-])=O,390.15,OCHEM,21660,True
24532,OC(=O)C1=C(Br)C(O)=C(Br)C=C1Br,420.15,OCHEM,17574,True
24534,COC1=CC(C=O)=C(Br)C(Br)=C1O,488.15,OCHEM,18781,True
24535,CCOC(=O)N=C(/N1CCOCC1)C1=CC=CN1,421.15,OCHEM,14386,True
24536,CCCCCCCCCCCCC1=C(OC(C)=O)C(=O)C2=C(C=CC=C2)C1=O,332.75,OCHEM,21592,True
24537,CC1=C(C=NN1C1=CC=C(Cl)C=C1)C(Cl)=O,388.15,OCHEM,4649,True
24540,NC1=C(C=C(C(Cl)=C1)S(N)(=O)=O)S(N)(=O)=O,527.15,OCHEM,8054,True
